Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,
Prime Securities Ltd,PRIMESECU,Investment Banking & Brokerage,861.508146,256.8,46.41746476,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU"
Mkventures Capital Ltd,MKVENTURES,Investment Banking & Brokerage,824.9965425,2146.5,38.97007759,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES"
Alankit Ltd,ALANKIT,Investment Banking & Brokerage,727.5171823,26.83,33.77517095,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT"
A K Capital Services Ltd,AKCAPIT,Investment Banking & Brokerage,678.15,1027.5,7.395310796,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT"
Almondz Global Securities Ltd,ALMONDZ,Investment Banking & Brokerage,619.0829581,37.27,18.16557976,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ"
Gretex Corporate Services Ltd,GCSL,Investment Banking & Brokerage,581.650178,505.1,21.4235793,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL"
Swiss Military Consumer Goods Ltd,SWISSMLTRY,Investment Banking & Brokerage,549.2836136,27.94,65.86134456,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY"
Meghna Infracon Infrastructure Ltd,MIIL,Investment Banking & Brokerage,514.2554719,473.45,304.2931786,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL"
Emkay Global Financial Services Ltd,EMKAY,Investment Banking & Brokerage,448.973972,181.11,13.83160727,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY"
Shardul Securities Ltd,SHARDUL,Investment Banking & Brokerage,436.935872,249.7,4.467190185,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL"
Aryaman Financial Services Ltd,ARYAMAN,Investment Banking & Brokerage,414.65259,354.95,23.49306459,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN"
Quest Capital Markets Ltd,QUESTCAP,Investment Banking & Brokerage,392,392,19.44444444,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP"
Avonmore Capital & Management Services Ltd,AVONMORE,Investment Banking & Brokerage,370.8491336,15.88,-190.1790429,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE"
Jhaveri Credits and Capital Ltd,JHACC,Investment Banking & Brokerage,308.2176048,343,191.4395061,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC"
Naga Dhunseri Group Ltd,NDGL,Investment Banking & Brokerage,307.715,3077.15,9.093232861,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL"
Inventure Growth & Securities Ltd,INVENTURE,Investment Banking & Brokerage,302.4,2.88,25.17901749,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE"
Pune E - Stock Broking Ltd,PESB,Investment Banking & Brokerage,300.8877451,192.25,24.18711777,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB"
Indo Thai Securities Ltd,INDOTHAI,Investment Banking & Brokerage,272.6,272.6,17.81699346,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB,INDOTHAI"
Prithvi Exchange (India) Ltd,PRITHVIEXCH,Investment Banking & Brokerage,260.2764575,315.5,19.92928465,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB,INDOTHAI,PRITHVIEXCH"
LKP Finance Ltd,LKPFIN,Investment Banking & Brokerage,244.6482467,194.65,4.116578272,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB,INDOTHAI,PRITHVIEXCH,LKPFIN"
Indbank Merchant Banking Services Ltd,INDBANK,Investment Banking & Brokerage,232.6749026,52.43,25.85276696,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB,INDOTHAI,PRITHVIEXCH,LKPFIN,INDBANK"
Alacrity Securities Ltd,ALSL,Investment Banking & Brokerage,208.77632,99.04,18.24967832,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB,INDOTHAI,PRITHVIEXCH,LKPFIN,INDBANK,ALSL"
Ashika Credit Capital Ltd,ASHIKA,Investment Banking & Brokerage,207.0684,174.3,19.31608209,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB,INDOTHAI,PRITHVIEXCH,LKPFIN,INDBANK,ALSL,ASHIKA"
Aarnav Fashions Ltd,AARNAV,Investment Banking & Brokerage,201.6894487,47.75,35.95177339,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB,INDOTHAI,PRITHVIEXCH,LKPFIN,INDBANK,ALSL,ASHIKA,AARNAV"
Keynote Financial Services Ltd,KEYFINSERV,Investment Banking & Brokerage,194.7939989,277.55,7.273861051,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB,INDOTHAI,PRITHVIEXCH,LKPFIN,INDBANK,ALSL,ASHIKA,AARNAV,KEYFINSERV"
BN Rathi Securities Ltd,BNRSEC,Investment Banking & Brokerage,170.61125,166.45,16.20239791,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB,INDOTHAI,PRITHVIEXCH,LKPFIN,INDBANK,ALSL,ASHIKA,AARNAV,KEYFINSERV,BNRSEC"
DB (International) Stock Brokers Ltd,DBSTOCKBRO,Investment Banking & Brokerage,169.365,48.39,18.71436464,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB,INDOTHAI,PRITHVIEXCH,LKPFIN,INDBANK,ALSL,ASHIKA,AARNAV,KEYFINSERV,BNRSEC,DBSTOCKBRO"
Milgrey Finance and Investments Ltd,ZMILGFIN,Investment Banking & Brokerage,144.24021,66.96,7212.0105,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB,INDOTHAI,PRITHVIEXCH,LKPFIN,INDBANK,ALSL,ASHIKA,AARNAV,KEYFINSERV,BNRSEC,DBSTOCKBRO,ZMILGFIN"
Steel City Securities Ltd,STEELCITY,Investment Banking & Brokerage,142.172871,94.11,11.97749545,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB,INDOTHAI,PRITHVIEXCH,LKPFIN,INDBANK,ALSL,ASHIKA,AARNAV,KEYFINSERV,BNRSEC,DBSTOCKBRO,ZMILGFIN,STEELCITY"
HB Stockholdings Ltd,HBSL,Investment Banking & Brokerage,131.4757893,184.2,3.502285277,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB,INDOTHAI,PRITHVIEXCH,LKPFIN,INDBANK,ALSL,ASHIKA,AARNAV,KEYFINSERV,BNRSEC,DBSTOCKBRO,ZMILGFIN,STEELCITY,HBSL"
Nidhi Granites Ltd,NIDHGRN,Investment Banking & Brokerage,126.44,158.05,183.2463768,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB,INDOTHAI,PRITHVIEXCH,LKPFIN,INDBANK,ALSL,ASHIKA,AARNAV,KEYFINSERV,BNRSEC,DBSTOCKBRO,ZMILGFIN,STEELCITY,HBSL,NIDHGRN"
Times Guaranty Ltd,TIMESGTY,Investment Banking & Brokerage,117.8642108,131.06,65.84592782,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB,INDOTHAI,PRITHVIEXCH,LKPFIN,INDBANK,ALSL,ASHIKA,AARNAV,KEYFINSERV,BNRSEC,DBSTOCKBRO,ZMILGFIN,STEELCITY,HBSL,NIDHGRN,TIMESGTY"
Wallfort Financial Services Ltd,WALLFORT,Investment Banking & Brokerage,117.118248,120.9,3.956697568,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB,INDOTHAI,PRITHVIEXCH,LKPFIN,INDBANK,ALSL,ASHIKA,AARNAV,KEYFINSERV,BNRSEC,DBSTOCKBRO,ZMILGFIN,STEELCITY,HBSL,NIDHGRN,TIMESGTY,WALLFORT"
Inani Securities Ltd,INANISEC,Investment Banking & Brokerage,109.728515,21.85,83.12766288,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB,INDOTHAI,PRITHVIEXCH,LKPFIN,INDBANK,ALSL,ASHIKA,AARNAV,KEYFINSERV,BNRSEC,DBSTOCKBRO,ZMILGFIN,STEELCITY,HBSL,NIDHGRN,TIMESGTY,WALLFORT,INANISEC"
Titan Securities Ltd,TITANSEC,Investment Banking & Brokerage,101.815934,40.7,10.09077641,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB,INDOTHAI,PRITHVIEXCH,LKPFIN,INDBANK,ALSL,ASHIKA,AARNAV,KEYFINSERV,BNRSEC,DBSTOCKBRO,ZMILGFIN,STEELCITY,HBSL,NIDHGRN,TIMESGTY,WALLFORT,INANISEC,TITANSEC"
SKP Securities Ltd,SKPSEC,Investment Banking & Brokerage,97.0254,142.5,11.21680925,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB,INDOTHAI,PRITHVIEXCH,LKPFIN,INDBANK,ALSL,ASHIKA,AARNAV,KEYFINSERV,BNRSEC,DBSTOCKBRO,ZMILGFIN,STEELCITY,HBSL,NIDHGRN,TIMESGTY,WALLFORT,INANISEC,TITANSEC,SKPSEC"
BLB Ltd,BLBLIMITED,Investment Banking & Brokerage,95.10459914,17.99,36.43854373,"360ONE,ISEC,ANGELONE,IIFL,JMFINANCIL,RELIGARE,CHOICEIN,SHAREINDIA,KIRLOSIND,DHANI,AHL,GEOJITFSL,DOLATALGO,MONARCH,UGROCAP,PNBGILTS,SMCGLOBAL,FEDDERSHOL,JAYKAY,VLSFINANCE,INDPRUD,AQFINTECH,BIRLAMONEY,THEINVEST,PRIMESECU,MKVENTURES,ALANKIT,AKCAPIT,ALMONDZ,GCSL,SWISSMLTRY,MIIL,EMKAY,SHARDUL,ARYAMAN,QUESTCAP,AVONMORE,JHACC,NDGL,INVENTURE,PESB,INDOTHAI,PRITHVIEXCH,LKPFIN,INDBANK,ALSL,ASHIKA,AARNAV,KEYFINSERV,BNRSEC,DBSTOCKBRO,ZMILGFIN,STEELCITY,HBSL,NIDHGRN,TIMESGTY,WALLFORT,INANISEC,TITANSEC,SKPSEC,BLBLIMITED"
